[02:24:31] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731201868828.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[02:24:31] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[02:24:58] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 5
[02:24:58] [Render thread/INFO]:       BeforeConstant found LdcInsn [CHAT] {}
[02:24:58] [Render thread/INFO]: Instantiating Mojang DFU
[02:24:58] [Render thread/INFO]: Backend library: LWJGL version 3.3.1 build 7
[02:24:58] [Datafixer Bootstrap/INFO]: 188 Datafixer optimizations took 171 milliseconds
[02:25:04] [Render thread/WARN]: Applying workaround: Prevent the NVIDIA OpenGL driver from using broken optimizations (NVIDIA_THREADED_OPTIMIZATIONS)
[02:25:04] [Render thread/ERROR]: Mod mixin into Embeddium internals detected. This instance is now tainted. The Embeddium team does not provide any guarantee of support for issues encountered while such mods are installed.
[02:25:04] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gui.SodiumGameOptions, which may cause instability.
[02:25:04] [Render thread/INFO]: OpenGL Vendor: NVIDIA Corporation
[02:25:04] [Render thread/INFO]: OpenGL Renderer: NVIDIA GeForce RTX 3070/PCIe/SSE2
[02:25:04] [Render thread/INFO]: OpenGL Version: 4.6.0 NVIDIA 566.03
[02:25:04] [Render thread/WARN]: Enabling secondary workaround for NVIDIA threaded optimizations
[02:25:04] [Render thread/INFO]: Initializing ImmediatelyFast 1.3.1+1.20.4 on NVIDIA GeForce RTX 3070/PCIe/SSE2 (NVIDIA Corporation) with OpenGL 4.6.0 NVIDIA 566.03
[02:25:04] [Render thread/INFO]: Found Iris/Oculus 1.7.0. Enabling compatibility.
[02:25:04] [Render thread/INFO]: Debug functionality is disabled.
[02:25:04] [Render thread/INFO]: OpenGL 4.5 detected, enabling DSA.
[02:25:04] [Render thread/INFO]: Shaders are disabled because enableShaders is set to false in iris.properties
[02:25:04] [Render thread/INFO]: Shaders are disabled
[02:25:05] [modloading-worker-0/INFO]: Initialized scena-forge
[02:25:05] [modloading-worker-0/WARN]: Mod(s) [sodiumoptionsapi, oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gui.SodiumOptionsGUI, which may cause instability.
[02:25:05] [modloading-worker-0/INFO]: Registering items for Create Deco
[02:25:05] [modloading-worker-0/INFO]: Detected Rubidium from Embeddium. Disabling safeguard.
[02:25:05] [modloading-worker-0/INFO]: Initializing Update Checker...
[02:25:05] [ Iron Furnaces Update Checker/INFO]: Starting Update Check...
[02:25:05] [ Iron Furnaces Update Checker/INFO]: Update Check done!
[02:25:05] [ Iron Furnaces Update Checker/INFO]: Iron Furnaces is up to date!
[02:25:06] [modloading-worker-0/INFO]: Dynamic FPS 3.7.6 active on Forge!
[02:25:06] [modloading-worker-0/INFO]: Forge mod loading, version 47.3.0, for MC 1.20.1 with MCP 20230612.114412
[02:25:06] [modloading-worker-0/INFO]: MinecraftForge v47.3.0 Initialized
[02:25:06] [modloading-worker-0/INFO]: Constructing common components for enchantinginfuser:main
[02:25:06] [modloading-worker-0/INFO]: Registered charge handler for type org.zeith.hammerlib.util.charging.fluid.FluidCharge - org.zeith.hammerlib.util.charging.impl.FluidChargeHandler@4529d7f5
[02:25:06] [modloading-worker-0/INFO]: Registered charge handler for type org.zeith.hammerlib.util.charging.fe.FECharge - org.zeith.hammerlib.util.charging.impl.FEChargeHandler@2c94714e
[02:25:06] [modloading-worker-0/INFO]: Registered inventory lister org.zeith.hammerlib.util.charging.impl.VanillaPlayerInvLister
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/test/machine/TileTestMachine; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/test/machine/RecipeTestMachine; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/test/machine/BlockTestMachine; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/recipes/replacers/WaterBottleReplacer; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/recipes/replacers/RemainingReplacerRegistrar; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/init/SourceTypesHL; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/init/RecipesHL; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/init/LevelActionTypesHL; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/init/ItemsHL; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/core/init/GearsHL; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/hammerlib/api/forge/ContainerAPI; from hammerlib to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/SkillsIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/RecipeTypesIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/ParticleTypesIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/PageletsIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/ItemsIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/GuiHooksIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Hooked Lorg/zeith/improvableskills/init/AbilitiesIS; from improvableskills to register it's stuff.
[02:25:06] [modloading-worker-0/INFO]: Constructing client components for enchantinginfuser:main
[02:25:06] [modloading-worker-0/INFO]: Injecting config setup into class org.zeith.improvableskills.cfg.ConfigsIS
[02:25:06] [modloading-worker-0/INFO]: Registering blocks for Create Deco
[02:25:06] [modloading-worker-0/INFO]: Oculus detected.
[02:25:06] [modloading-worker-0/INFO]: Injecting setup into org.zeith.hammerlib.net.Network
[02:25:06] [modloading-worker-0/INFO]: Injecting setup into org.zeith.hammerlib.client.pipelines.shaders.VariableShaderProgram
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Warped Netherlands
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Stalactite Caves
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Space Wars
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Shire
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Desert Oasis
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Pagoda
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Minecolonies Original
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Nordic Spruce
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Medieval Spruce
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Medieval Oak
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Medieval Dark Oak
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Medieval Birch
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Lost Mesa City
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Jungle Treehouse
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Incan
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Fortress
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Dark Oak Treehouse
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Colonial
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Cavern
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Caledonia
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Urban Birch
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Ancient Athens
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: Urban Savanna
[02:25:07] [Structurize IO Worker #0/INFO]: Registered structure pack: hugoo_669
[02:25:07] [Structurize IO Worker #0/WARN]: Finished discovering Client Structure packs
[02:25:07] [modloading-worker-0/ERROR]: ----------------------------------------------------------------- 
 Invalid DataFixer detected, schematics might not paste correctly! 
The following DataFixer was added: class org.embeddedt.modernfix.dfu.LazyDataFixer
-----------------------------------------------------------------
[02:25:07] [modloading-worker-0/INFO]: Constructing common components for puzzleslib:main
[02:25:07] [modloading-worker-0/INFO]: Constructing client components for puzzleslib:main
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[02:25:08] [modloading-worker-0/INFO]: Create: Dragon Lib 1.4.3 has initialized, ready to support your Create add-ons!
[02:25:08] [modloading-worker-0/INFO]: Steam 'n' Rails v1.6.6 initializing! Commit hash: 15e0d2e30a55c9e758ed4bb09c9b911e5b5e42a0 Create version: 0.5.1h on platform: Forge
[02:25:08] [modloading-worker-0/INFO]: Create: Interiors v0.5.6 initializing! Create version: 0.5.1h on platform: Forge
[02:25:08] [modloading-worker-0/INFO]: Loading Entity Model Features, making those animations fresh since 1862!
[02:25:09] [modloading-worker-0/INFO]: Loading Entity Texture Features, hello there!
[02:25:09] [modloading-worker-0/INFO]: Loaded config for: memorysettings.json
[02:25:09] [modloading-worker-0/WARN]: You have more memory allocated(16160mb) than recommended for this pack, the maximum is: 8500mb.
The recommended amount for your system is: 8500 mb.

[02:25:09] [modloading-worker-0/INFO]: [ETF]: 6 new ETF Random Properties registered by entity_model_features.
[02:25:09] [modloading-worker-0/INFO]: Loading Collective version 7.84.
[02:25:09] [modloading-worker-0/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:25:09] [modloading-worker-0/INFO]: Registering S2C receiver with id architectury:sync_ids
[02:25:09] [modloading-worker-0/INFO]: Registering C2S receiver with id architectury:sync_ids
[02:25:09] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:edit_nbt
[02:25:09] [modloading-worker-0/INFO]: Registering C2S receiver with id ftblibrary:edit_nbt_response
[02:25:09] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:sync_known_server_registries
[02:25:09] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:edit_config
[02:25:10] [modloading-worker-0/INFO]: Loaded config for: cupboard.json
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_teams
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_message_history
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:open_gui
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:open_my_team_gui
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:update_settings
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_settings_response
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:send_message
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:send_message_response
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_presence
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:create_party
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:player_gui_operation
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
[02:25:10] [modloading-worker-0/INFO]: Registering C2S receiver with id itemfilters:main/8f6a899247753217b9d86ab427a2b279
[02:25:10] [modloading-worker-0/INFO]: Registering S2C receiver with id itemfilters:main/8f6a899247753217b9d86ab427a2b279
[02:25:10] [modloading-worker-0/INFO]: Here we go! Launching Dungeon Crawl 2.3.14...
[02:25:11] [modloading-worker-0/INFO]: Kotlin For Forge Enabled!
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:request_map_data
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_all_chunks
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:login_data
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:request_chunk_change
[02:25:11] [modloading-worker-0/INFO]: Knock Knock...
[02:25:11] [modloading-worker-0/WARN]: Reactor detonation initiated.
[02:25:11] [modloading-worker-0/INFO]: Wait... NO! What?
[02:25:11] [modloading-worker-0/INFO]: Stop That! That's not how this works!
[02:25:11] [modloading-worker-0/WARN]: Calculating explosion ETA
[02:25:11] [modloading-worker-0/INFO]: Ahh... NO... NONONO! DONT DO THAT!!! STOP THIS NOW!
[02:25:11] [modloading-worker-0/WARN]: **Explosion Imminent!!!**
[02:25:11] [modloading-worker-0/INFO]: Well...... fork...
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_chunk
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_general_data
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:teleport_from_map
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:player_death
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_visible_player_list
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:sync_tx
[02:25:11] [modloading-worker-0/INFO]: Hey, Brandon's Core!  How's it going?
[02:25:11] [modloading-worker-0/INFO]: Oh hey, doin good. just looking for DE.
[02:25:11] [modloading-worker-0/INFO]: Yeah, just finished talking to them.  They're through the door behind me.  Speaking of locating mods, have you seen Curios?
[02:25:11] [modloading-worker-0/INFO]: Yup, just go up and to the left a bit, cant miss it
[02:25:11] [modloading-worker-0/INFO]: Thanks!  Just be careful, DE seems a bit...  Unstable.
[02:25:11] [modloading-worker-0/INFO]: Sure sure....
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:sync_rx
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:loaded_chunk_view
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_player_position
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:update_force_load_expiry
[02:25:11] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:server_config_request
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:server_config_response
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:chunk_change_response
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:request_block_color
[02:25:11] [modloading-worker-0/INFO]: Registered bogey styles from railways
[02:25:11] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:add_waypoint
[02:25:11] [modloading-worker-0/INFO]: Sending ConfigManager...
[02:25:11] [modloading-worker-0/INFO]: Sending ConfigManager took 62.02 ms
[02:25:12] [modloading-worker-0/INFO]: Deserializing ChatSoundsConfig from 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\chat.json'
[02:25:12] [modloading-worker-0/INFO]: Deserializing EventSoundsConfig from 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\event.json'
[02:25:12] [modloading-worker-0/INFO]: Deserializing UISoundsConfig from 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\ui.json'
[02:25:12] [modloading-worker-0/INFO]: Deserializing WorldSoundsConfig from 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\world.json'
[02:25:12] [modloading-worker-0/INFO]: Deserializing ModConfig from 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\mod_utils.json'
[02:25:12] [modloading-worker-0/INFO]: Registering data fixers
[02:25:12] [modloading-worker-0/INFO]: Serializing class dev.imb11.sounds.config.ChatSoundsConfig to 'C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\sounds\chat.json'
[02:25:12] [Railways Datafixer Bootstrap/INFO]: 2 Datafixer optimizations took 30 milliseconds
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Hex Casting
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Oh The Biomes You'll Go
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Blue Skies
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Twilight Forest
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Biomes O' Plenty
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Nature's Spirit
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Dreams and Desires
[02:25:12] [modloading-worker-0/INFO]: Registering tracks for Quark
